adid,n_interests,custom
23849878880110715,3,0
23849483956830067,7,0
6255042277963,0,0
23849505075850467,0,0
6297182098250,1,0
23849585780450014,3,0
23850135200430209,1,0
6262437173329,1,0
23849853218720714,0,1
23849929545220486,0,0
6283568683765,0,1
23849529801700064,5,0
6270467870804,0,0
23849767589630477,2,0
6288364812019,0,0
23849823672160590,9,0
23850409183690318,0,0
23850397976660748,6,0
23849257553540544,1,0
23849441421740742,0,0
23849541554050055,0,0
6265367194022,1,0
6284430112766,0,1
23849605731790409,0,1
6256283650443,0,0
6268023248827,0,1
6272386188629,0,1
23849759981130250,0,1
23849150922730422,0,1
23849372779740239,0,0
6286174383001,0,0
6258769690356,0,1
23849222375900745,0,1
6292035809019,0,1
23849713829700000,0,0
23849512808360466,0,1
23849834030940203,2,0
6260699111137,0,0
23849414054420046,1,0
23850055938970593,2,0
23848563976300100,0,1
6275346241856,0,1
6266730018472,0,1
6258401451937,4,0
6284058472286,0,0
23850090050210323,0,1
23850667728780342,0,0
6268181157945,0,1
23850209201590515,2,0
6259090982390,1,0
6298637631024,0,1
23850017148470674,0,0
23849473273840598,0,0
23849611743900732,3,0
23849878720760715,7,0
23850109928920105,0,0
23850110352230405,0,1
23849544410420357,0,0
23849604404930319,2,0
23849636783400713,0,0
23849620548810300,0,0
6297459512820,0,0
6259942491762,0,0
23850537735510299,0,0
23849797700050392,0,1
23849938483750452,0,0
23849813917480107,0,0
6279580455344,0,0
6251286794621,0,0
23850390651530053,0,0
23849423327800064,2,0
23850047320470554,0,0
6280862933568,0,1
23849419656620261,0,0
6268114606827,0,0
6278107541637,0,1
23848467620780217,0,0
23849146567870763,0,1
23849988327380554,1,0
6258041224771,0,1
6271420334704,0,1
23849810510610565,0,1
23849493827290719,0,0
23849971700580635,20,0
23849549139790495,5,0
6262924293800,0,0
23849543598400368,0,1
6286011494765,0,0
23850306844670767,0,0
23849540505580381,5,0
23849907026950446,2,0
23850168362690272,0,0
23849975250270181,1,0
6270462289381,0,0
6286504045531,0,0
23849457311200319,1,1
23849562749150687,0,0
23849260142950518,0,0
23850221698490177,6,0
6274108712814,0,0
23849569558960106,0,0
6305225860323,0,1
23850350267770129,0,0
6298215890624,0,0
23849752537970398,0,0
23849699210590502,0,0
23849920090430060,0,0
23850137624190762,1,0
6275321396142,0,0
23850440036040591,2,0
23849402781700046,0,0
23849943062770484,0,0
23849625524520507,3,0
6261843761802,0,0
6258157647300,0,0
6289321157824,0,0
6290933887306,0,0
6274218133064,0,0
23849976460500095,0,0
23849549874250473,5,0
23849605764620569,0,1
23849379926140598,0,0
6275653879012,0,0
23850124945810762,0,0
23850047306890554,0,0
23849781799830392,0,0
23850030389860130,0,0
6265490235210,0,0
23850123328750762,0,0
6275581675110,0,0
23849267618050136,0,1
6301543833323,0,1
6261773170696,0,0
23850089304130125,0,1
23849891950490375,0,0
23849665784730192,0,0
23849606074830763,0,0
6298119096174,0,0
6262482369958,0,0
6273040216468,0,0
23849992300430710,0,0
23849402724940742,0,0
6293184565353,0,0
23849489415650476,0,0
23850098881940222,0,0
23849509645490685,0,0
23850016874490548,0,0
6287187494401,2,0
6283419701274,0,0
23849602678810467,0,0
23849605413240569,0,0
23850166948960150,0,1
23849832062180199,0,0
6251215586248,0,0
23850618088290628,0,0
23849404419890768,3,0
23849565124660081,0,1
23849896665570206,2,0
23849776907740652,0,0
23850611689640728,0,0
23850465341980591,0,0
23849498529840425,4,0
23849820498260388,0,0
23850376703290058,0,0
23850685970480455,0,1
23849338366520126,0,0
23849285972810784,1,0
6262446947158,0,1
23849549173780735,0,0
6266730390072,0,1
23849897970740206,1,1
23849448525360313,0,0
6278562595372,0,0
6276340233584,0,1
23849951022320016,1,0
23850095563420411,0,1
6251754403846,1,0
6274478491301,0,1
23849926280250167,0,0
23849526207020180,0,0
23849474210330598,0,0
6265908166302,0,0
23850318673420681,0,1
23849736656270344,0,1
23850160370970117,0,0
23849563273410493,0,1
6279340755461,0,1
23849435878670242,0,0
23849705103320493,0,1
23848844285960289,0,1
23849977462710483,0,1
23849457738920178,0,0
23850046729390197,2,0
23848869207550646,0,0
23849238225570572,0,0
23850022595840488,0,1
23849345365330261,0,1
6268178844545,4,0
6258313076571,0,1
6263667548713,4,0
23847034049460512,0,0
23849928206270643,3,0
23850160173770770,0,0
23850678985200241,0,0
23849436985670694,0,0
23849973104220483,0,0
6240720568040,0,1
23849459466170273,1,0
23850048821900436,0,0
6266146740545,1,0
23850378018230290,0,0
6255270571945,0,0
6297809657864,0,1
23850110555260105,0,0
23849330288550126,0,1
23849399981560186,0,0
23850097650560680,18,0
23849390729480273,1,0
23849288362780273,8,0
23850131906580712,0,0
23850581928330728,4,0
23850868089570628,0,0
23849608961480226,0,0
23849943198650656,0,0
23850565628450746,0,0
6274477222101,0,1
23850525623510456,0,0
23849906217650104,1,0
23849695073450665,0,0
23849511620260316,0,0
6270200383704,3,0
6277688062267,0,0
23849900197060267,1,0
23850110292250716,0,1
23849900219600167,0,0
6296763242809,0,0
23849814075740082,1,0
23850143570550343,1,0
23849472941350138,0,0
23849479735930357,0,0
23849660115070726,0,0
23849410427640048,0,0
23849483897130146,0,0
6268298592083,1,0
6295328305441,0,1
6273732039814,0,1
23849980489210384,0,0
6260898841402,1,0
23850075049460436,0,0
23849626013210073,1,0
23849632911570507,0,1
23850082326620183,0,0
23849905265050782,1,0
23850133717440117,0,0
6263919210307,0,1
6269048812970,0,0
23849849431140177,0,0
23849965887070754,0,1
23849403525170622,0,0
23849626001510073,1,0
6281419899286,0,0
6269504890236,3,0
23849650074370409,0,0
6272086824104,0,0
23849529003690533,0,0
6260783018002,0,1
6277071235460,0,1
23849920621040527,3,0
23849516176070685,0,0
23850182268310730,0,1
23850093886810141,0,1
23849863700690434,0,0
23849872636860072,0,0
23848730084840517,0,1
6289672132845,0,0
6276984625310,0,1
23849974015560674,0,1
23850117756770309,0,0
23849900521810524,0,1
6267580821240,0,1
6247633620562,4,1
23849845227690727,0,0
23849627695680765,0,0
23849917543010611,0,1
6265382708492,0,1
23849157846900673,0,0
23849635957410155,1,0
23849919233020021,0,0
23849933442960511,1,1
6261939420133,0,0
23849643487090201,0,1
6275911944342,0,1
23850118717790545,0,0
23850406973460083,1,0
23849942261520438,1,0
23849848627500371,0,1
6275720644690,0,0
6272485700979,0,0
23850306607980578,0,1
23849989551580372,4,0
23849700392890300,4,0
23849863694870434,0,0
6272052019975,0,1
23849459913470572,0,0
23849346994220510,0,0
23849714611160637,0,0
23849916545810609,1,0
23850593740100601,0,1
6275972555012,1,0
23849840365540109,0,1
23850389869400307,0,0
23849683674890335,0,1
6294832427450,0,0
23849164440480144,0,1
23849503764820685,0,1
6259317214554,1,0
23849542303200055,0,0
23850082636030713,0,0
23849639476350475,2,0
23850003556180181,0,0
23849295712590772,0,1
23845867953860487,0,0
23849935161730700,1,1
6271150054192,0,0
6258540258672,0,0
23850068375900004,0,0
6271066070885,0,0
6266210001454,0,0
23850089676180340,0,0
6202854534211,0,1
23850027132990286,4,0
23849524884960707,37,0
23847034038590512,0,0
23849529003890533,0,0
6287187490801,2,0
23849777235270544,0,0
23849480669370520,1,0
23849777236360544,0,1
23849500927900655,0,0
23849748477590329,0,0
23850162382230397,0,0
6284631807719,0,0
23849781870710245,3,0
6274688153708,0,1
23849595893760066,0,0
23849622760320719,0,0
23850514142910505,0,0
23849952033100149,0,1
6305459646320,1,0
23848477550400450,0,0
23849804661800168,0,0
23850433777700169,0,0
23849406507910596,0,1
23849653450400564,0,0
23850240566550187,0,0
23850118700460545,0,0
23849518394940143,0,0
6260663673966,0,0
23849344650590067,1,0
6262821665746,0,0
23849254777160676,4,0
23849346133590724,0,1
23850430306620337,0,0
23850383260540290,0,0
23849767058010669,1,0
6273949646884,0,0
23848922385910124,0,0
23849748359680247,0,1
23850518908560070,0,0
23849401122830238,0,0
23849542293200467,0,0
6274740127738,1,0
23849562947370044,0,1
23849681394690564,0,0
23849461381080553,0,1
23850082851540739,0,0
23849579921140289,0,0
6284642313519,6,0
23849007308690669,0,0
6280355679659,0,0
6262945218158,0,0
6247382190513,0,1
6272179760570,0,0
23847582688970251,0,0
6262769601958,0,0
6281211096319,0,1
6260229476842,0,1
23850396787490663,0,1
23849897486830151,4,0
6273257109143,0,0
23849254445640553,0,0
6275567163012,6,0
23849344819660237,0,0
23850146664450613,1,0
23849836939300388,1,0
6215626338999,0,1
23850147702150415,0,1
23849442947500676,1,0
23850003745360739,0,0
23849612733800258,0,0
23850050950970000,0,0
23849433518820048,0,0
23849597316900334,0,1
6271795521392,0,1
23849794036100381,8,0
6268775015069,0,0
23849612999660155,0,0
23849497361220256,0,0
23849145117410422,0,0
23849686097930101,0,1
23850211368280461,0,0
23849941742500744,6,0
23849581751860443,0,0
6268674228469,0,0
23849894160320434,0,0
23849928071940525,0,0
23850319460060595,2,0
6284058006253,0,0
23849654649790141,2,0
6255335975875,0,0
23849928364880003,0,0
23850088709280383,2,0
6269864713981,2,0
23849556767270639,3,0
23849752558210701,0,0
23849992104690710,0,0
23850515208010776,0,0
23849588366280729,2,1
23850488666510196,0,0
23849335654670048,0,0
23849876339350343,1,0
23849765741560325,0,1
23849852922450653,0,0
23850524461950456,0,1
23849567936660467,0,0
23850339933610560,0,1
6263877048935,1,0
23849498914950425,5,0
6259655285843,0,0
6250377080398,1,0
23849841692860727,0,0
23849877221530223,0,0
23850459517310070,0,1
23847202716080279,0,0
23849188921560419,0,0
23849747887210733,8,0
6269503131254,0,0
23849353354510126,0,0
23849593507510157,0,1
23850388045020579,0,0
6269470957254,1,0
23849462648250745,0,0
6272592120504,0,0
23850092682930554,0,0
23850122142950021,0,0
23849673044410430,0,0
23850460575170070,0,1
23849737956880279,2,0
23849972055930399,0,0
23849660549150310,2,0
23849932959480248,0,0
23849443884630608,2,0
23850535585360731,1,0
23849834808010274,3,0
23849935372890003,0,0
23849348380320126,0,0
6277792919988,0,0
23850436245180666,0,0
23849361661850596,0,0
23850166503320680,0,0
23849204853380668,0,1
23849556770570639,2,0
23849854395690597,0,0
23849637918330519,0,1
6256654621700,0,0
6269798029589,0,0
6270182777499,0,0
23850341183700749,1,0
6271419924792,0,1
23850092674890554,0,0
23850157506660777,0,0
23851242753890287,0,0
23849907903720550,1,0
23849466325010553,0,1
23850000344370005,0,0
6279132725711,0,0
23849228221790425,2,0
6293182562153,2,0
23849963755770005,0,0
23850739623800746,0,0
23850631412840455,0,1
6265479047205,0,0
23848958442350575,2,0
23849589050060569,0,0
23849929545100486,0,0
23849878109740253,2,0
23849780356030168,0,1
23849345483430126,0,0
6311400989413,0,0
23850223222830530,0,0
6277973687956,0,0
23849400441420542,1,1
23849858684780738,0,0
23849403233530159,0,1
6291983590219,0,0
23850111156740545,0,0
23849642306190440,0,1
23850012348340099,0,0
6270413241957,0,0
6242762060398,0,0
23850092399360525,0,1
23849758794510161,0,0
6283050085919,0,0
23849817499930346,2,0
23849517476110376,1,0
23849317327870596,1,0
23850023574140005,0,0
23849821672630542,0,0
23849958616780104,0,0
6266832678627,0,1
23849103914690116,2,0
23849876116210434,0,0
23850183711730311,0,1
23849982892350757,0,1
23849467758690306,2,0
6270210612005,0,1
23849897719450148,0,1
23849795853790107,0,0
23849989551560372,0,0
23849701866970296,0,0
23849452975860106,0,0
23849949073490534,0,0
23847202716140279,0,0
6284593018519,1,0
6280842126988,0,0
23850173066020272,0,0
6274356496708,0,0
23849965422230551,0,0
6298201409488,0,0
6269061421159,0,0
6269962038404,1,0
23849527786460213,0,0
6276206504638,0,0
23850069798680472,2,0
23849263613140138,2,0
23849997640580758,0,1
6269128672691,3,0
23849387357150552,0,1
23849604476110014,1,0
23849561888730325,3,0
23850032003810212,0,1
23849463364060546,0,1
23849430350490161,0,0
6274345369224,0,0
23849986260250471,1,1
6132520495692,0,0
23850308419860227,5,0
23849746785970733,0,0
23849752534790637,0,0
23849650075490409,0,0
23849473606920598,0,0
6259978482203,3,0
23849631851390232,0,0
23849211904750526,0,1
23849367592480113,0,0
23849637296130779,6,0
6286756104401,5,0
6268284883644,0,0
23849675386070251,0,1
23850240567270187,0,0
23849688757040339,0,0
23850229193440104,0,1
23849878880660715,3,0
23850244509770364,5,0
23850069799370472,2,0
23849995934920714,0,1
23849626013280073,1,0
23850144524200649,26,0
6261897001558,0,1
23849944092800635,0,0
23850128892880284,0,0
23850136331150182,2,0
23849234346140071,0,0
6277595089561,0,0
23849479948210598,0,1
23849538758720443,0,0
6274374345814,0,1
23850120535830613,0,1
6284977463497,1,0
23850022500460488,2,0
6249512374655,0,0
6284390473653,0,0
23849237889260522,0,0
23849717812290514,0,1
6259445151154,0,0
23850677662630342,0,1
6252969231481,1,0
6289073534982,0,0
23849964363130713,0,0
23849844877520254,2,0
23849203496850097,3,0
6274344991424,0,0
23850108789640004,0,0
23849536661730503,0,0
23850012947390077,0,0
23849612312760788,6,0
23849594369870617,0,0
23850054966870210,2,1
23849581672880395,1,0
23849797675590392,0,1
23849654841720564,3,0
23849803314430220,0,0
23850746175140746,0,0
23850272312690403,0,0
23849906087960056,0,1
23849757312370275,0,0
6256919028362,1,0
23849776661080105,0,1
23850071428300024,0,0
23849780950460652,0,1
23849614849690443,0,0
23849833586770747,0,0
23849377394080345,0,1
23849935940890616,0,0
23850016397920468,0,1
23850731872140587,0,0
6265676374064,2,1
6306097792480,0,0
23849957826030356,0,1
6270043986636,1,0
23850311381280650,0,0
6272117342369,0,1
23849824285560381,0,0
6256918618162,1,0
6267999271027,0,1
6277333263110,13,1
6270083808031,0,0
23850092682350554,0,0
6271211163804,1,0
23850366128640410,0,1
23849646392960509,2,0
23849608612580074,0,1
23849549868610473,0,1
23850398755530089,2,0
23849870601900565,5,0
23850274141180031,0,0
6260128701805,0,0
23850111863300541,0,0
23849498914250425,5,0
23849676300710566,2,0
23849763579600134,0,1
23849706155550357,0,0
23849715773480254,0,1
23850301771200439,0,0
23849605764230569,0,1
6261450374000,0,1
23849767589250477,2,0
23849999447210372,0,0
6265496926822,1,0
6259587901289,0,0
23849384402530232,0,0
23850233415890577,0,0
23850242886410187,0,0
23849529905870305,0,0
23849779484670555,0,0
23850537318720053,0,0
6260607290402,0,0
23849605727290409,0,1
6274004642938,8,0
23849504345930425,2,0
23850362483580403,0,0
23849251471410351,0,0
23850055939890593,2,0
23849479624960470,0,0
6273029129170,0,0
23848821034180000,0,0
23849820475330711,0,0
23849159785680685,2,0
23847625515800681,0,0
23849729670300739,0,1
23849950833910496,8,0
23849940735450030,0,1
23849969059780458,3,0
23849008253430552,2,0
23850099049350309,0,0
23849803320290381,3,0
23849978560080175,0,0
23849822543570087,4,0
23849857265330402,2,0
6265597907065,0,0
6271149798392,0,1
23849161855140474,0,0
23849500555890264,0,0
23849566346100498,0,1
23850633182390215,2,0
23849706583670257,3,0
23850291251740504,3,0
23849840501430632,0,1
23849444760650147,1,0
23849570524250498,2,0
23849571731860171,0,0
23849459673110054,0,0
6267274457201,0,1
6268889706038,0,0
23850253474240244,0,0
23849789203030027,0,0
23850085019380309,5,0
23849459401970553,1,0
23849467566840598,0,0
23850088474020024,0,1
23850312413910404,0,0
6300296058128,2,0
23849460033300572,0,0
6294435315041,0,0
23849734962540756,0,0
6255222938563,0,0
23849966839550095,0,0
6277579385144,2,0
23849753740180669,0,0
23849574137820473,0,0
23849353232630159,0,1
23850283040400623,16,0
6275972331412,0,0
23849430426990670,0,0
6252168799277,4,0
6262955058810,6,0
6265223754710,0,1
23849706621340216,0,0
23849646893580654,0,1
23849762081200418,2,0
23849367927490327,0,1
6257941087265,0,0
23850182266840730,0,1
23849863698750434,0,0
6265691489827,0,0
6284775598719,0,0
23851279926700287,0,1
23849798978360600,1,0
6312915689413,0,1
23850405443580058,2,0
23849808005610001,0,0
6277179558356,0,1
23849900157340609,5,0
23849061987230043,0,0
23849702194160722,0,0
23850198673330708,0,0
23849888204870354,6,0
23849497666450367,2,0
23849180091150510,0,1
23849927156120438,33,0
23849575079300788,1,0
23849643052850546,0,0
6268953240291,3,0
23849627680050765,0,0
23849367958250571,0,0
23850291252260504,6,0
23849344620510646,0,0
23848846459800062,0,1
23849136049480692,0,0
23849376764310724,9,0
6266410602836,5,0
23849560405100507,0,0
23849793058430277,0,0
23849816043860418,3,0
23849421302980569,1,0
23849450244520451,0,0
6296581398450,0,0
23849520518710216,0,0
23850003847200310,1,0
23849377396100345,0,1
23849424092860102,0,0
23849866847580082,1,0
23850411620250227,0,0
23849666166520474,2,0
23850147819890152,1,0
6275899389742,3,0
23849291470750344,0,0
6285417178053,0,0
23849875515720438,6,0
23849267121270787,0,0
23850251623730663,0,0
23849463814410428,0,0
23850388560810455,0,0
23849112333830265,0,0
23850022249210359,0,1
6265254732335,0,0
23850525658110505,0,0
23850019125220545,0,0
23850192748940080,4,0
23848628019330145,0,1
23850960633840459,0,0
23849797223710373,0,1
23849933013350496,1,0
6257587599883,0,1
6281372352968,0,1
23850010953000661,0,0
23849955576270297,0,1
23849789898590061,0,0
6278421563890,2,0
23849849120920378,0,1
6261535431002,0,0
23850013757810181,0,0
23849556745370327,2,0
23850657888850743,0,0
23849823637260720,0,1
23850203447620080,0,0
23849847956010412,2,0
23849887800320005,0,1
23849887845000005,0,1
23850276421810154,4,0
23850398823630623,0,0
23848775244090570,0,0
23848946302920172,0,1
23850358594040333,0,1
23849159405830529,0,1
23849159406810529,0,1
23850372408740103,0,1
23849984974150468,0,0
23849899285070714,1,0
6304827435909,0,0
6271852189957,5,0
23849762324790151,0,0
23849781255910194,3,0
23849126946790584,0,0
6289993675734,9,1
6245749668621,0,0
6271149916792,0,1
6263208010399,2,0
23850546474710536,0,1
6287031163401,0,0
23849577440430473,0,0
23849940684380183,2,0
23849348697030094,0,1
23849919169080438,0,1
23850152189610713,0,0
23850051334010282,0,0
23849728690920334,0,0
6269613228781,1,0
23849978560090175,0,0
23849480007880598,4,0
23849476350880692,1,0
23849028972450071,0,0
6281645035988,0,1
6248628955294,0,0
6252916417094,1,0
23849842810230659,1,0
23850090076570323,0,1
