adid	codes
23849459590510218	Benign
23849459866340087	Benign
23849459928530200	Benign
23849459987260514	Benign
23849460006150200	Opportunity
23849460351730375	Benign
23849460511750218	Benign
23849460909750711	Healthcare
23849461546180377	Benign
23849461681990687	Benign
23849490194600632	Potentially Harmful
23849461893980632	Benign
23849461895420753	Benign
23849462128110408	Benign
23849462280710687	Benign
23849462305360072	Benign
23849462316330017	Benign
23849462509800247	Benign
23849462527750036	Benign
23849462616260274	Benign
23849462791030603	Opportunity
23849462827970632	Benign
23849463006690735	Benign
23849463119930263	Benign
23849463592140168	Benign
23849463592990168	Benign
23849463828010444	Benign
23849464181810300	Benign
23849464385830339	Financial
23849464711480084	Financial
23849464883580061	Benign
23849465038960674	Benign
23849465597030092	Clickbait
23849465651500523	Benign
23849465700560300	Clickbait
23849465790060388	Financial
23849466015810268	Benign
23849466423170695	Benign
23849467440660561	Benign
23849454194660237	Benign
23849453544220659	Benign
23849223544200164	Potentially Harmful
23849453721260023	Benign
23849223926100224	Benign
23849223940920224	Benign
23849466704790511	Healthcare
23849468964490358	Benign
23849468965100709	Benign
23849469001550633	Benign
23849470564270194	Benign
23849470852800502	Opportunity
23849470918760061	Benign
23849471072050019	Benign
23849471074690019	Benign
23849685994300189	Financial
23849471412520040	Benign
23849471414070040	Benign
23849471669890701	Benign
23849472204070203	Benign
23849473327710610	Healthcare
23849473621030602	Benign
23849473689320493	Benign
23849475296270713	Benign
23849474035370375	Benign
23849475366710247	Benign
23849474398410493	Benign
23849474870340354	Benign
23849475151070097	Benign
23849475367900247	Benign
23849476070510654	Opportunity
23849476326780480	Healthcare
23849476389610324	Opportunity
23849476909980286	Benign
23849477019860009	Benign
23849477213570009	Benign
23849477295120432	Benign
23849468203020756	Opportunity
23849477891040024	Opportunity
23849477944120219	Benign
23849478126790024	Opportunity
23849478687830759	Benign
23849478829630014	Benign
23849479079590559	Benign
23849479678420723	Benign
23849479678510723	Benign
23849479684990723	Benign
23849479699540607	Benign
23849480298590727	Opportunity
23849481445210607	Benign
23849481524470607	Benign
23849481705030688	Benign
23849489566900194	Benign
23849489657310082	Benign
23849490165190161	Benign
23849490528450449	Benign
23849490531240611	Benign
23849490593030325	Benign
23849490865580315	Sensitive
23849491050370620	Benign
23849491244890030	Opportunity
23849685994340189	Financial
23849491246440030	Opportunity
23849491622790723	Benign
23849476256790250	Opportunity
23849685993300189	Financial
23849223997380694	Potentially Harmful
23849474671220400	Opportunity
23849477533490167	Healthcare
23849684669280042	Benign
23849491800930175	Benign
23849491820870175	Benign
23849491994870624	Benign
23849492549840087	Benign
23849486675380410	Benign
23849492623690680	Benign
23849493231710434	Benign
23849493289930243	Sensitive
23849493442100697	Opportunity
23849771124560603	Opportunity
23849494047820438	Financial
23849483238300205	Benign
23849495292270198	Benign
23849495746600040	Benign
23849495752880370	Benign
23849497041700701	Healthcare
23849484556760189	Benign
23849483740140633	Benign
23849484168710194	Healthcare
23849484219270669	Benign
23849484650030600	Benign
23849484718060688	Potentially Prohibited
23849485031590697	Benign
23849485255800381	Clickbait
23849485653000701	Healthcare
23849486200050697	Benign
23849813556100160	Benign
23849486299690096	Benign
23849486349770434	Benign
23849486623210721	Benign
23849486676830410	Benign
23849486710440392	Financial
23849486710930392	Financial
23849487066000471	Clickbait
23849487657290653	Clickbait
23849498346640096	Benign
23849487705820449	Benign
23849488236630257	Benign
23849488583000656	Benign
23849488843420514	Benign
23849488920120017	Benign
23849489030940097	Potentially Prohibited
23849489152430630	Healthcare
23849497197780240	Healthcare
23849497355260586	Opportunity
23849497769580354	Benign
23849497961030131	Benign
23849498321170496	Benign
23849498744610373	Healthcare
23849499129130231	Benign
23849499730930151	Benign
23849499827370268	Benign
23849500505990181	Benign
23849500812850107	Sensitive
23849500932950770	Benign
23849504411650715	Benign
23849494021120438	Financial
6257019790492	Benign
23849491780480175	Benign
23849485311390503	Benign
23849491797420175	Benign
23849502873940449	Benign
23849503012860346	Healthcare
23849503133380695	Opportunity
23849503261530205	Benign
23849503581870582	Benign
23849505580100392	Financial
23849503773530082	Benign
23849503940350524	Financial
23849503940380524	Financial
23849504059030222	Benign
23849505184110112	Benign
23849505333000723	Benign
23849505421190200	Benign
23849505636980354	Benign
23849506029390354	Financial
23849506488330258	Benign
23849506836250040	Benign
23849507380220042	Benign
23849507438940042	Benign
23849508745120065	Opportunity
23849508925150707	Benign
23849509079990368	Opportunity
23849509255400109	Benign
23849509371920061	Healthcare
23849509805300358	Benign
23849510392970183	Clickbait
23849510747990205	Potentially Prohibited
23849511095030069	Benign
23849511410160412	Healthcare
23849511812930675	Benign
23849511835140620	Benign
23849511847430701	Potentially Harmful
23849513066520209	Benign
23849504802480468	Benign
23849513383510354	Financial
23849513393630354	Financial
23849513459500727	Opportunity
23849513584670074	Benign
23849513604750753	Benign
23849513887110392	Benign
23849514107070370	Benign
23849514107870370	Benign
23849514906340295	Benign
23849515055510030	Benign
23849515350440115	Benign
23849515553510219	Benign
23849515829600563	Benign
23849515955000511	Financial
23849516274920349	Benign
23849516979970388	Opportunity
23849518450620243	Healthcare
23849518535590042	Benign
23849815132770680	Benign
23849510663660503	Benign
23849502490770583	Financial
23849502802300074	Healthcare
6293167609441	Benign
23849512054980666	Healthcare
23849520781890711	Healthcare
23849521185340714	Benign
23849527259680214	Sensitive
23849527886550072	Benign
23849528332430166	Benign
23849528978170019	Healthcare
23849529000480760	Benign
23849530161140449	Sensitive
23849530181020449	Sensitive
23849530181980449	Sensitive
23849530195320446	Benign
23849530635560406	Healthcare
23849745100770000	Opportunity
23849531246450030	Benign
23849531588750127	Benign
23849531711140151	Benign
23849531735510471	Potentially Prohibited
23849531925700446	Healthcare
23849532146620375	Benign
23849532245920216	Benign
23850003772100342	Benign
23849532402030041	Financial
23849532403580041	Financial
23849532491600041	Financial
23849532491620041	Financial
23849533144140699	Benign
23849533425600280	Benign
23849533953620643	Benign
23849533953640643	Benign
23849534569060773	Benign
23849534939820218	Benign
23849521399120714	Benign
23849521428350714	Benign
23849521438310714	Benign
23849521566660624	Benign
23849521747340714	Benign
23849521750010714	Benign
23849521752390714	Benign
23849521761500714	Benign
23849521772590714	Benign
23849521814760714	Benign
23849521820130714	Benign
23849521883620074	Benign
23849521883630074	Benign
23849522006850714	Benign
23849522008890714	Benign
23849523052800471	Benign
23849524082000508	Healthcare
23849524343210508	Healthcare
23849525006440115	Benign
23849525190510354	Benign
23849525248220525	Benign
23850003772110342	Benign
23849525400430477	Benign
23849519308560248	Benign
23849350641430636	Sensitive
23849519336860471	Healthcare
23849520192340714	Benign
23849520304060418	Opportunity
23849526626880072	Sensitive
23849534983560370	Benign
23849535024490452	Benign
23849535215150682	Healthcare
23849535371690720	Healthcare
23849535732060141	Financial
23849535862040370	Benign
23849536182530362	Healthcare
23849536548340237	Benign
23849536963900198	Healthcare
23849537132900614	Benign
23849537173360378	Benign
23849537250870562	Healthcare
23849538375910019	Benign
23850005747240012	Opportunity
23849538719710501	Clickbait
23849539053250117	Benign
23849540129670198	Benign
23849540302840404	Benign
23849541012280056	Benign
23849541729560368	Opportunity
23849543534160219	Healthcare
23849541965640258	Benign
23849542893510359	Financial
23849543396480219	Healthcare
23849543471750712	Healthcare
23849543816480607	Benign
23849543892820074	Benign
23849544001200218	Benign
23849544001450218	Benign
23849544992920607	Benign
23849544992930607	Benign
23849544996310607	Benign
23849545164000607	Opportunity
23849545334220371	Benign
23849545335200371	Benign
23849545449810659	Financial
23849545685200492	Benign
23849546430380370	Financial
23849526566960370	Benign
23849548480420528	Opportunity
23849546431740370	Financial
23849546717600699	Benign
23849547393320452	Benign
23849546979170561	Benign
23849547198150072	Healthcare
23849547774890449	Sensitive
23849547775820449	Sensitive
23849547776060449	Sensitive
23849548115830294	Benign
23849548396710434	Financial
23849548466590718	Healthcare
23849548491570528	Opportunity
23849540207120243	Benign
23849544595130304	Healthcare
6258126144581	Benign
23849526186450057	Healthcare
23849537061690701	Benign
23849546172720355	Healthcare
23849549299640524	Benign
23849550130090056	Benign
23849550325250305	Potentially Prohibited
23849550439250715	Benign
23849550469560715	Benign
23849551037990714	Benign
23849225276250341	Benign
23849551848720713	Benign
23849552573450555	Benign
23850010379690262	Benign
23849552946120452	Benign
23849553080180030	Benign
23849553532830698	Healthcare
23849554659570561	Benign
23849554685630056	Benign
23849554820350343	Healthcare
23849554900940061	Sensitive
23849554901610061	Sensitive
23849555372050651	Financial
23849555372060651	Financial
23849555657690576	Healthcare
23849565009840710	Benign
23849556319510223	Sensitive
23849557076440324	Opportunity
23849557208570042	Benign
23849557300170354	Benign
23849557466280759	Healthcare
23849557737840413	Healthcare
23849558601040444	Financial
23849559936110412	Healthcare
23849569979980355	Benign
23849560711260525	Benign
23849560963420624	Benign
23849561580540268	Benign
23849562033580555	Clickbait
23849563628490021	Benign
23849565008120710	Benign
23849564154120582	Benign
23849564898050379	Sensitive
23849565562540714	Benign
23849565882980723	Benign
23849565883950723	Benign
23849551583760555	Healthcare
23849565991750723	Benign
23849566280240714	Benign
23849566629500336	Financial
23849566860720736	Benign
23849566968880436	Benign
23849567223070714	Benign
23849548538040304	Benign
23849548996380323	Healthcare
23849548539680175	Benign
23849350858080155	Benign
23849225284770081	Healthcare
23849548729400177	Benign
23849567226950759	Healthcare
23849548739300757	Benign
23849570238040695	Opportunity
23849570315030456	Benign
23849570804900062	Benign
23849570873200091	Clickbait
23849571804030616	Healthcare
23849571248030267	Benign
23849571339680030	Benign
23849571346590759	Benign
23849572239730381	Financial
23849572443320661	Benign
23849573502950528	Healthcare
23849574777840635	Benign
23849569202910294	Clickbait
23849575106830527	Benign
23849575125870722	Benign
23849591219510723	Benign
23849575961000714	Benign
23849575962650714	Benign
23849576551960399	Benign
23849577901050295	Benign
23849578007340483	Benign
23849578123760659	Benign
23849578466280609	Benign
23849578466410609	Benign
23849578657940611	Benign
23849578719620611	Benign
23849579676110468	Benign
23849579690470383	Benign
23849579768540528	Benign
23849579867510210	Benign
23849581019500310	Benign
23849581039730237	Benign
23849581474380185	Benign
23849581762900216	Benign
23849582090580268	Opportunity
23849582383100389	Benign
23849582488630597	Benign
23849582864480555	Benign
23849582906130115	Benign
23849583301490656	Benign
23849591373210153	Opportunity
23849584147170438	Benign
23849584547330739	Benign
23849591941710060	Opportunity
23849584702240739	Benign
23849584920380721	Benign
23849585087240527	Benign
23849585277020082	Clickbait
23849585843330336	Benign
23849586255260203	Opportunity
23849586675790471	Benign
23849586680870471	Benign
23849586945050061	Benign
23849225418990045	Potentially Harmful
23849568050660241	Benign
23849225433800443	Healthcare
23849574669820753	Healthcare
23849569118060565	Benign
23849589481900483	Benign
23849589924370483	Benign
23849590852590368	Financial
23849591608610194	Benign
23849591788500669	Clickbait
23849593074990708	Benign
23849593075250708	Benign
23849593143730183	Benign
23849593401380149	Benign
23849593403300149	Benign
23849593403700149	Benign
23849593430780456	Benign
23849593734540294	Opportunity
23849594209620356	Healthcare
23849595687090611	Benign
23849595834600710	Benign
23849595954150272	Benign
23849596082730758	Benign
23849596103720346	Benign
23849596335300523	Healthcare
23849597237330253	Benign
23849597328850127	Benign
23849597699250523	Benign
23849605774540583	Benign
23849598075000565	Benign
23850537588900426	Benign
23849588205490616	Benign
23849598458430286	Healthcare
23849598956100405	Benign
23849607198980623	Benign
23849599666600634	Benign
23849605770840583	Healthcare
23849599690810114	Benign
23849599906880174	Benign
23849599945550203	Benign
23849600265240042	Benign
